case,file,ssim_hazy,psnr_hazy,ssim_restored,psnr_restored,ssim_delta,psnr_delta,fallback_used,runtime_s
TLH_10,TLH_10_001.png,0.9043282368663857,14.015223127460816,0.7034376827745288,15.51532319078174,-0.20089055409185697,1.5001000633209234,True,0.4846177101135254
TLH_10,TLH_10_017.png,0.9031035558770796,13.482317985030903,0.6756257201026822,18.289301286424124,-0.2274778357743974,4.80698330139322,True,0.2427988052368164
TLH_10,TLH_10_024.png,0.8835461228213843,13.184072056126233,0.7633585833083255,20.070152216471598,-0.12018753951305883,6.886080160345365,True,0.25498461723327637
TLH_10,TLH_10_025.png,0.8540239799349059,13.07451161258429,0.7242877015377333,17.80708090038518,-0.1297362783971726,4.7325692878008905,True,0.2591972351074219
TLH_10,TLH_10_040.png,0.9020517376734193,13.149883624841387,0.7777042002258803,19.54225867688289,-0.12434753744753901,6.392375052041505,True,0.23624539375305176
TLH_10,TLH_10_065.png,0.8393036867478124,12.023383826725173,0.7838362179121618,19.735242901977593,-0.05546746883565057,7.71185907525242,True,0.24555516242980957
TLH_10,TLH_10_066.png,0.8518725096557507,12.084644894279268,0.8118702840220803,19.805562472009463,-0.040002225633670396,7.720917577730194,True,0.2509765625
TLH_10,TLH_10_067.png,0.8754015429346576,13.072553424346617,0.7637963495531283,20.0491072516613,-0.1116051933815293,6.976553827314683,True,0.26220273971557617
TLH_10,TLH_10_068.png,0.8604287746965389,12.41707421413656,0.7532607237541069,20.23925188055463,-0.10716805094243198,7.822177666418069,True,0.25365662574768066
TLH_10,TLH_10_069.png,0.8698618249130728,12.890887365352468,0.7917600342301035,19.36663669739299,-0.0781017906829693,6.4757493320405235,True,0.26219701766967773
TLH_10,TLH_10_070.png,0.8700636582174732,12.74083071770892,0.753132036441112,18.89688095011655,-0.11693162177636118,6.15605023240763,True,0.2575235366821289
TLH_10,TLH_10_076.png,0.8474159424128439,12.542984937541144,0.7950395014116728,20.282292811999156,-0.052376441001171115,7.739307874458012,True,0.24051690101623535
TLH_10,TLH_10_086.png,0.8367860341801531,11.405574492726608,0.7214357089110245,20.911236330597394,-0.11535032526912858,9.505661837870786,True,0.26246047019958496
TLH_10,TLH_10_100.png,0.7988931640030568,11.753438267940158,0.729048628085648,17.63652546765278,-0.0698445359174088,5.883087199712623,True,0.28673863410949707
TLH_10,TLH_10_101.png,0.8030372422130947,12.02163135664614,0.7460239640090948,17.993099998352754,-0.05701327820399993,5.971468641706615,True,0.24617862701416016
TLH_10,TLH_10_102.png,0.837025358272445,12.110564961594115,0.729064719621331,18.837428734421376,-0.10796063865111394,6.726863772827262,True,0.2659275531768799
TLH_10,TLH_10_103.png,0.8067152111136825,11.885242289319358,0.7577032252764271,18.655557401457294,-0.04901198583725541,6.770315112137936,True,0.25486278533935547
TLH_10,TLH_10_1049.png,0.6611810569913059,9.974657885009359,0.7758131015749541,20.648354477390637,0.11463204458364817,10.673696592381278,True,0.30788564682006836
TLH_10,TLH_10_1050.png,0.6606117657677724,9.676073796676798,0.7457496639840997,19.71993547972316,0.08513789821632733,10.04386168304636,True,0.34453582763671875
TLH_10,TLH_10_1051.png,0.6824442726297072,10.225680605339594,0.7277042435680039,17.889058394572196,0.0452599709382967,7.663377789232602,True,0.2735323905944824
TLH_10,TLH_10_1056.png,0.710452685304331,10.725745948041514,0.819945500233059,22.497559062303655,0.10949281492872798,11.771813114262141,True,0.25479817390441895
TLH_10,TLH_10_1057.png,0.7282528686863754,11.053165763562891,0.7673430299093378,20.4474620224879,0.03909016122296238,9.39429625892501,True,0.2717604637145996
TLH_10,TLH_10_1068.png,0.7895466484960558,12.029159907256568,0.7573209440161887,19.96097233325851,-0.03222570447986717,7.931812426001942,True,0.2393507957458496
TLH_10,TLH_10_1069.png,0.7773970949739931,11.470932143844525,0.7516494774863806,19.5365447066284,-0.025747617487612562,8.065612562783876,True,0.2853379249572754
TLH_10,TLH_10_107.png,0.885187251957933,13.0783268333013,0.7779506147985686,18.386543683086103,-0.10723663715936438,5.308216849784802,True,0.2676506042480469
TLH_10,TLH_10_1072.png,0.769403847656265,11.273837260432746,0.7743061569989642,20.44087679659237,0.004902309342699196,9.167039536159624,True,0.2821662425994873
TLH_10,TLH_10_1073.png,0.788562287670735,11.897968876849923,0.7655311677041524,20.400239339086433,-0.02303111996658258,8.50227046223651,True,0.28229737281799316
TLH_10,TLH_10_1074.png,0.8017667619041947,12.507603987362328,0.7654925678439319,19.340712092549715,-0.03627419406026278,6.833108105187387,True,0.29063987731933594
TLH_10,TLH_10_108.png,0.8882457672100108,13.473590076677318,0.7689535870803567,17.949944694086103,-0.11929218012965415,4.476354617408784,True,0.2833669185638428
TLH_10,TLH_10_1082.png,0.7927828920362244,12.111429930335527,0.7665541088925354,19.862426067055374,-0.02622878314368904,7.750996136719847,True,0.2543153762817383
TLH_10,TLH_10_1083.png,0.7604723880039265,11.108591507834491,0.7699602190122135,20.0085048094396,0.009487831008286984,8.899913301605109,True,0.2477560043334961
TLH_10,TLH_10_1084.png,0.7617154919616195,11.28982883435079,0.7746698753326526,20.136394301828197,0.012954383371033162,8.846565467477408,True,0.2672278881072998
TLH_10,TLH_10_1085.png,0.7808488128426314,11.980300464822726,0.7861501404966091,20.124260513263064,0.005301327653977728,8.143960048440338,True,0.25527262687683105
TLH_10,TLH_10_1087.png,0.7921902407461612,12.164331605510464,0.7702963538663097,19.79578912370648,-0.0218938868798515,7.631457518196017,True,0.322312593460083
TLH_10,TLH_10_1104.png,0.7310194275267833,10.788574390940616,0.8080651312839843,22.000156427157656,0.07704570375720099,11.21158203621704,True,0.2660996913909912
TLH_10,TLH_10_111.png,0.8761799352565556,12.907579398472333,0.7077763732044013,18.662934916724463,-0.16840356205215423,5.755355518252131,True,0.24019742012023926
TLH_10,TLH_10_1111.png,0.7899349596247135,11.825307648395091,0.8079338513926931,19.866787871296715,0.01799889176797964,8.041480222901624,True,0.2774167060852051
TLH_10,TLH_10_1120.png,0.734925753829421,10.99645852783943,0.7971556219765324,21.647050684200085,0.0622298681471114,10.650592156360656,True,0.2639493942260742
TLH_10,TLH_10_1121.png,0.8051551640455228,12.199830460568153,0.7867792259397511,21.557578133627473,-0.01837593810577165,9.35774767305932,True,0.2665393352508545
TLH_10,TLH_10_1127.png,0.7392512463586142,10.412990519514238,0.7324679912878173,17.47197805396683,-0.006783255070796912,7.058987534452591,True,0.24138689041137695
TLH_10,TLH_10_1129.png,0.8093129791457666,12.03438391559569,0.7573837830603165,20.0365511610593,-0.0519291960854501,8.00216724546361,True,0.28502416610717773
TLH_10,TLH_10_1134.png,0.7879268940967425,11.311836221669898,0.7284157770348271,18.635894804606522,-0.059511117061915475,7.324058582936624,True,0.2535991668701172
TLH_10,TLH_10_1135.png,0.7759054593940918,11.36921750178934,0.7872734506972978,21.297267182383806,0.011367991303205982,9.928049680594466,True,0.2502439022064209
TLH_10,TLH_10_1136.png,0.7839664720998459,11.231231821334944,0.7646406651917861,20.672761261149116,-0.01932580690805985,9.441529439814172,True,0.2849295139312744
TLH_10,TLH_10_1137.png,0.7910484750006918,11.592747326268764,0.7774306618442617,21.408398830568892,-0.01361781315643007,9.815651504300128,True,0.23950886726379395
TLH_10,TLH_10_1138.png,0.8242522962580506,12.29792378645648,0.788035103127936,20.141789968814457,-0.03621719313011462,7.843866182357978,True,0.24078869819641113
TLH_10,TLH_10_1139.png,0.8027533266715665,11.876628251504203,0.7835366322196964,19.961399374664268,-0.01921669445187013,8.084771123160065,True,0.2499377727508545
TLH_10,TLH_10_1140.png,0.8128420924456045,12.187080202684184,0.7386671941604928,19.060112218310007,-0.0741748982851117,6.873032015625823,True,0.2609372138977051
